emp_no,first_name,last_name,title,from_date,salary,id,count
262572,Xiaobin,Srimani,Senior Staff,1995-10-22,81779,29821,12771
261245,Shahab,Schusler,Senior Engineer,1995-10-22,47656,29572,13538
22735,Paddy,Diderrich,Senior Engineer,1995-10-22,42702,2282,13538
490410,Teunis,Uehara,Senior Engineer,1995-10-22,47817,52981,13538
17159,Quingbo,Mitchem,Senior Engineer,1995-10-22,56346,1299,13538
98663,Serenella,Segond,Senior Staff,1995-10-21,60861,16433,12771
475051,Ulises,Vitiello,Senior Engineer,1995-10-21,58191,50115,13538
273234,Moto,Pettis,Engineer,1995-10-21,53644,31756,2696
90059,Fumiyo,Setia,Senior Engineer,1995-10-21,60521,14891,13538
41498,Susanne,Masamoto,Senior Engineer,1995-10-21,45952,5809,13538
491599,Giri,Tibblin,Senior Engineer,1995-10-21,40000,53209,13538
400340,Gio,Famili,Senior Staff,1995-10-21,55540,36728,12771
434114,Nobuyoshi,Portugali,Senior Staff,1995-10-21,79837,42777,12771
420256,Wilmer,Maraist,Senior Staff,1995-10-21,40000,40333,12771
460871,Stein,Kilgore,Staff,1995-10-20,40000,47548,2012
266147,Lalit,Krichel,Staff,1995-10-20,57640,30508,2012
67500,Vasiliy,Laurillard,Senior Staff,1995-10-20,53652,10606,12771
272309,Tadahiro,Waeselynck,Senior Engineer,1995-10-20,40000,31582,13538
491005,Jeanna,Irland,Senior Engineer,1995-10-19,50933,53085,13538
32731,Honesty,Morrey,Senior Engineer,1995-10-19,40000,4230,13538
85007,Tze,Hiyoshi,Senior Staff,1995-10-19,40000,13899,12771
26429,Dipayan,Brizzi,Senior Engineer,1995-10-19,40000,3036,13538
77975,Chikako,Christ,Senior Staff,1995-10-19,57808,12573,12771
271368,Narain,Tramer,Senior Engineer,1995-10-19,44990,31418,13538
34670,Mihalis,Diderrich,Senior Engineer,1995-10-19,66069,4559,13538
414771,Srinidhi,Gimarc,Senior Engineer,1995-10-19,40000,39363,13538
429020,Zorica,Iisaka,Senior Staff,1995-10-19,58611,41896,12771
232382,Shir,Landherr,Staff,1995-10-19,69964,24414,2012
419330,Kaijung,Einsfeld,Senior Staff,1995-10-19,81457,40158,12771
25117,Masamitsu,Cichocki,Staff,1995-10-19,50673,2785,2012
485251,Cedric,Kenevan,Senior Staff,1995-10-18,44473,52042,12771
222008,Shuji,Lamba,Staff,1995-10-18,60586,22537,2012
92757,Valery,Waymire,Technique Leader,1995-10-18,59745,15349,1589
68761,Rasikan,Zuberek,Staff,1995-10-18,56609,10825,2012
84137,Genevieve,Baik,Senior Staff,1995-10-18,40000,13762,12771
239173,Mitchel,Vandervoorde,Senior Staff,1995-10-18,79202,25682,12771
212762,Kauko,Lung,Senior Staff,1995-10-18,43095,20854,12771
412705,Rosella,Rohrbach,Senior Engineer,1995-10-18,40000,38994,13538
62412,Khosrow,Hennebert,Senior Engineer,1995-10-17,54522,9717,13538
87323,Akemi,Nastansky,Senior Engineer,1995-10-17,44537,14386,13538
414993,Guiseppe,DasSarma,Senior Staff,1995-10-17,46830,39394,12771
460331,Sham,Bierman,Senior Staff,1995-10-17,88798,47454,12771
490250,Elvis,Baez,Senior Staff,1995-10-17,68291,52941,12771
494428,Manton,Selvestrel,Senior Staff,1995-10-16,72412,53714,12771
426637,Willard,Kemmerer,Senior Staff,1995-10-16,40000,41453,12771
453621,Nobuyoshi,Dahlbom,Senior Staff,1995-10-16,66405,46210,12771
481787,Dulce,Gecsel,Senior Engineer,1995-10-16,40000,51362,13538
286085,Hyuncheol,Muniz,Engineer,1995-10-16,40000,34105,2696
49251,Barry,Shimshoni,Senior Engineer,1995-10-16,43806,7233,13538
294326,Dmitri,Kermarrec,Senior Staff,1995-10-16,71194,35585,12771
81717,Toney,Anguita,Senior Staff,1995-10-16,72518,13279,12771
229927,Berto,Valiente,Senior Engineer,1995-10-16,57182,23961,13538
492190,Uma,Baig,Senior Engineer,1995-10-16,40000,53302,13538
469230,Serap,Brizzi,Senior Engineer,1995-10-16,54470,49060,13538
438214,Lokesh,Tokunaga,Senior Engineer,1995-10-16,42651,43470,13538
252497,Urs,Parascandalo,Senior Engineer,1995-10-15,40000,27967,13538
45886,Ioana,Ginesta,Senior Staff,1995-10-15,63626,6603,12771
67740,Reinhard,Stifter,Engineer,1995-10-15,42141,10660,2696
266922,Koldo,Erde,Senior Staff,1995-10-14,54172,30637,12771
279541,Tsutomu,Felder,Senior Staff,1995-10-14,81861,32877,12771
95584,Arumugam,Herbst,Senior Engineer,1995-10-14,56631,15894,13538
80156,Terresa,Pleszkun,Senior Engineer,1995-10-14,40000,12964,13538
477065,Ult,Brickell,Senior Engineer,1995-10-14,40000,50510,13538
69946,Theirry,Varker,Engineer,1995-10-14,59124,11043,2696
421318,Filipp,Serna,Senior Engineer,1995-10-14,40000,40522,13538
494642,Yishai,Siksek,Engineer,1995-10-14,57404,53751,2696
480788,Idoia,Vesna,Senior Engineer,1995-10-14,52949,51156,13538
413001,Nitsan,Monkewich,Senior Staff,1995-10-14,92449,39041,12771
52113,Feixiong,Hiroyama,Senior Staff,1995-10-14,81095,7768,12771
219825,Shen,Gladwell,Senior Engineer,1995-10-14,52280,22134,13538
494763,Woody,Bazelow,Senior Engineer,1995-10-14,40073,53771,13538
469431,Yuguang,Gist,Senior Staff,1995-10-14,40000,49097,12771
468381,Zhilian,Cangellaris,Senior Staff,1995-10-14,47243,48934,12771
216295,Kerhong,Siegrist,Staff,1995-10-13,71807,21485,2012
254408,Kiyokazu,Pleszkun,Staff,1995-10-13,72168,28306,2012
95200,Guenter,Kalefeld,Senior Engineer,1995-10-13,56950,15820,13538
405973,Mohit,Baezner,Senior Engineer,1995-10-13,42783,37755,13538
427918,Billie,Llado,Senior Engineer,1995-10-13,50244,41719,13538
284728,Aris,Legleitner,Senior Staff,1995-10-13,57709,33848,12771
431530,Srinidhi,Steinauer,Engineer,1995-10-12,43579,42308,2696
246050,Douadi,Valiente,Engineer,1995-10-12,40000,26829,2696
400084,Zorica,Schmittgen,Engineer,1995-10-12,52143,36685,2696
259880,Shuji,Bolsens,Senior Engineer,1995-10-12,50097,29336,13538
106684,Tayeb,Unno,Senior Staff,1995-10-12,70215,17938,12771
416688,Atilio,Gornas,Senior Staff,1995-10-12,72933,39688,12771
401718,Qunsheng,Shanbhogue,Staff,1995-10-12,61035,36973,2012
429836,Arumugam,Kilgour,Senior Staff,1995-10-11,60811,42019,12771
52511,Zhanqiu,Luca,Staff,1995-10-11,90236,7835,2012
234136,Leszek,Roison,Engineer,1995-10-11,47842,24748,2696
275928,Manu,Braunmuhl,Senior Staff,1995-10-11,69263,32235,12771
218682,Elrique,Delgrande,Senior Staff,1995-10-11,40000,21902,12771
43249,Bedrich,Vitiello,Senior Staff,1995-10-11,90940,6125,12771
421526,Syozo,Christianini,Senior Engineer,1995-10-11,45410,40559,13538
50750,Kristen,DasSarma,Engineer,1995-10-11,40000,7518,2696
416823,Indrajit,Guerreiro,Engineer,1995-10-11,40000,39714,2696
105396,Sajjan,Strehl,Senior Staff,1995-10-10,65691,17658,12771
266089,Arno,Ranum,Engineer,1995-10-10,40000,30500,2696
479147,Greger,Babb,Senior Staff,1995-10-10,40000,50876,12771
494909,Genta,Liedekerke,Senior Staff,1995-10-10,57727,53811,12771
483954,Ohad,Morrow,Senior Staff,1995-10-10,41059,51791,12771
88247,Marjo,Fasbender,Senior Staff,1995-10-09,58365,14541,12771
34754,Maren,Llado,Senior Staff,1995-10-09,75069,4572,12771
212205,Golgen,Mungall,Engineer,1995-10-09,40616,20769,2696
433936,Kyoichi,Reeken,Senior Engineer,1995-10-09,40000,42734,13538
271915,Zhenbing,Anandan,Senior Engineer,1995-10-09,40287,31512,13538
14949,Insup,Reinhart,Senior Engineer,1995-10-08,44930,858,13538
284359,Shaowen,Warwick,Senior Staff,1995-10-08,63154,33762,12771
203015,Giordano,Sury,Senior Engineer,1995-10-08,40000,19095,13538
34759,Youngkon,Petersohn,Senior Engineer,1995-10-08,52835,4574,13538
223103,Zeljko,Picaronny,Senior Engineer,1995-10-08,49371,22742,13538
236038,Aiichiro,Alpin,Senior Engineer,1995-10-08,40000,25109,13538
222341,Arie,Birge,Senior Engineer,1995-10-08,50997,22612,13538
460394,Aluzio,Rusmann,Staff,1995-10-08,40000,47472,2012
462073,Alassane,Plump,Senior Staff,1995-10-08,52949,47782,12771
438153,Fan,Akazan,Senior Engineer,1995-10-07,40000,43452,13538
430058,Shaibal,Restivo,Senior Engineer,1995-10-07,43276,42044,13538
283899,Tsutomu,Salvesen,Senior Engineer,1995-10-07,55406,33670,13538
402246,Leif,Aumann,Senior Engineer,1995-10-07,43929,37083,13538
232348,Thanasis,Bernick,Senior Staff,1995-10-06,51093,24409,12771
232918,Mayuko,Bultermann,Engineer,1995-10-06,64617,24519,2696
19206,Wanqing,Pellegrinelli,Senior Engineer,1995-10-06,71889,1645,13538
484683,Iara,Ranai,Senior Engineer,1995-10-06,83839,51925,13538
104520,Vishv,Neimat,Senior Staff,1995-10-06,76708,17502,12771
484612,Mohan,Junet,Engineer,1995-10-06,63793,51914,2696
474200,Masako,Sabnani,Senior Staff,1995-10-06,96922,49975,12771
292212,Doowon,Improta,Staff,1995-10-05,40000,35215,2012
465616,Bernt,Moffat,Senior Staff,1995-10-05,55858,48432,12771
439257,Khedija,Pluym,Senior Staff,1995-10-05,81095,43662,12771
464153,Adly,Stavenow,Senior Staff,1995-10-05,40000,48187,12771
80859,Ottavia,Krychniak,Senior Engineer,1995-10-05,76924,13096,13538
104640,Chaosheng,Conia,Engineer,1995-10-05,41338,17520,2696
39992,Mohit,Gadepally,Senior Staff,1995-10-05,54972,5543,12771
74656,Mayuri,Radivojevic,Senior Engineer,1995-10-05,48554,11895,13538
241145,Kwee,Sundgren,Senior Staff,1995-10-05,55895,26015,12771
97523,Bikash,Suppi,Senior Staff,1995-10-05,50418,16221,12771
70956,Almudena,Genther,Senior Engineer,1995-10-05,50155,11207,13538
202013,Tremaine,Luders,Senior Staff,1995-10-05,43291,18903,12771
278280,Adib,Shiratori,Senior Staff,1995-10-04,41063,32652,12771
420004,Uriel,Benaini,Engineer,1995-10-04,40000,40288,2696
84242,Tremaine,Panienski,Senior Staff,1995-10-04,41226,13776,12771
106798,Phillip,Dratva,Senior Engineer,1995-10-04,59998,17957,13538
212161,Inderjeet,Lukaszewicz,Senior Engineer,1995-10-04,40000,20758,13538
293587,King,Vickson,Engineer,1995-10-04,40000,35452,2696
39188,Apostol,Bresenham,Senior Engineer,1995-10-04,43766,5387,13538
447241,Satosi,Azevdeo,Senior Engineer,1995-10-04,47079,45086,13538
485163,Zhensheng,Rusmann,Senior Engineer,1995-10-04,42108,52014,13538
294448,Toshimo,Kropatsch,Senior Staff,1995-10-04,40000,35602,12771
27412,Shigeaki,Boguraev,Staff,1995-10-04,61079,3205,2012
417620,Tru,Skrikant,Senior Staff,1995-10-04,40000,39869,12771
61301,Nahla,Ghandeharizadeh,Staff,1995-10-04,59003,9506,2012
89154,Dietrich,Isaak,Staff,1995-10-04,86638,14749,2012
483428,Owen,Boreale,Senior Staff,1995-10-03,93563,51683,12771
425973,Satoru,Jeansoulin,Senior Staff,1995-10-03,46150,41341,12771
482458,Zdislav,Bresenham,Senior Engineer,1995-10-03,47315,51490,13538
466260,Lijia,Zongker,Senior Engineer,1995-10-03,52090,48549,13538
476396,Gaurav,Alameldin,Senior Engineer,1995-10-03,42393,50413,13538
230966,Tadahiro,Melski,Senior Engineer,1995-10-03,43361,24146,13538
433385,Kazuhide,Cardazo,Senior Engineer,1995-10-03,40000,42646,13538
431378,Cristinel,Peyn,Senior Engineer,1995-10-02,72664,42269,13538
230673,Sadegh,Panwar,Senior Engineer,1995-10-02,40000,24075,13538
84012,Marko,Salvesen,Engineer,1995-10-02,41642,13738,2696
471976,Torsten,Henseler,Senior Engineer,1995-10-02,47988,49583,13538
298491,Huiqun,Giaccio,Senior Engineer,1995-10-02,57198,36384,13538
94680,Teruyuki,Baja,Senior Staff,1995-10-02,49933,15732,12771
497398,Danil,Przulj,Senior Staff,1995-10-02,40000,54266,12771
22609,Zvonko,Baalen,Staff,1995-10-02,66371,2257,2012
462831,Heather,Wolniewicz,Senior Staff,1995-10-02,42084,47926,12771
468844,Chiradeep,Jenevein,Senior Staff,1995-10-01,48794,49005,12771
475462,Bikash,Marquardt,Senior Staff,1995-10-01,67857,50195,12771
90386,Marc,Rosis,Engineer,1995-10-01,40000,14951,2696
200212,Erez,Suomi,Senior Staff,1995-10-01,64457,18588,12771
51476,True,Gerlach,Senior Staff,1995-10-01,73508,7654,12771
13704,Vishu,Kumaresan,Senior Engineer,1995-10-01,40000,658,13538
241040,Duri,Siegrist,Senior Staff,1995-10-01,40000,26008,12771
412014,Shaowei,Brobst,Senior Engineer,1995-10-01,48063,38873,13538
295703,Jaewoo,Birch,Senior Engineer,1995-10-01,50694,35836,13538
69688,Kazuyasu,Skogmar,Senior Staff,1995-09-30,41985,11006,12771
80851,Sastry,Escriba,Senior Engineer,1995-09-30,40000,13091,13538
106536,Ramachenga,Koblick,Engineer,1995-09-30,40000,17895,2696
457267,Dung,Androutsos,Senior Engineer,1995-09-30,40000,46891,13538
413986,Nechama,Rassart,Senior Staff,1995-09-30,68230,39221,12771
88080,Mack,Heuser,Senior Staff,1995-09-30,82758,14520,12771
77263,Arto,Keustermans,Senior Staff,1995-09-30,87513,12411,12771
441973,Hatsukazu,Egerstedt,Senior Engineer,1995-09-29,40000,44143,13538
39981,Renee,Biran,Senior Staff,1995-09-29,44156,5536,12771
88754,Garnet,Thorensen,Senior Staff,1995-09-29,73413,14645,12771
256792,Kerryn,Merli,Senior Staff,1995-09-29,93413,28733,12771
231727,Kazuhito,Luca,Senior Staff,1995-09-29,40000,24286,12771
102371,Chenxi,Chenoweth,Senior Staff,1995-09-29,56227,17103,12771
456480,Gritta,Lamma,Senior Engineer,1995-09-29,40000,46736,13538
268179,Lansing,Ratnaker,Senior Staff,1995-09-29,47224,30837,12771
430000,Otmar,Genther,Engineer,1995-09-29,68444,42037,2696
59723,Josyula,Gluchowski,Staff,1995-09-29,49811,9211,2012
467331,Jeane,Boreale,Technique Leader,1995-09-29,56611,48711,1589
427354,Bernt,Collavizza,Senior Engineer,1995-09-28,61717,41612,13538
260037,Naraig,Prochazka,Senior Engineer,1995-09-28,40000,29369,13538
484262,Sushant,Bonifati,Senior Engineer,1995-09-28,47965,51849,13538
413836,Hironobu,Collette,Senior Staff,1995-09-28,52194,39194,12771
294865,Adhemar,Dalphin,Senior Staff,1995-09-27,40809,35678,12771
71725,Kannan,Yurek,Engineer,1995-09-27,40000,11337,2696
230985,Hatsukazu,Taubman,Senior Engineer,1995-09-27,40000,24155,13538
68880,Elvis,Assaf,Senior Staff,1995-09-27,88365,10851,12771
439887,Fuqing,Dusink,Senior Staff,1995-09-27,71929,43775,12771
417090,Takahira,Schaaf,Senior Staff,1995-09-27,67692,39768,12771
497057,Parke,Garnier,Senior Staff,1995-09-26,82324,54204,12771
38156,Akeel,Honglei,Senior Staff,1995-09-26,40000,5214,12771
260423,Debaprosad,Papadias,Senior Engineer,1995-09-26,40000,29438,13538
51898,Mandell,Luca,Senior Engineer,1995-09-26,41606,7735,13538
283082,Shahab,Vendrig,Engineer,1995-09-26,45933,33524,2696
288318,Tiina,Naudin,Senior Engineer,1995-09-26,40419,34521,13538
262271,Martina,Maliniak,Engineer,1995-09-25,40000,29766,2696
232587,Sreenivas,Weedon,Senior Engineer,1995-09-25,55499,24445,13538
213567,Pasqua,Redmiles,Senior Engineer,1995-09-25,40000,21000,13538
473944,Kazuhiko,Rahier,Engineer,1995-09-25,73953,49939,2696
284965,Kristof,Camurati,Senior Engineer,1995-09-25,52131,33894,13538
463649,Leaf,Picaronny,Senior Staff,1995-09-25,82461,48077,12771
422506,Patricio,Lambe,Senior Staff,1995-09-24,46464,40737,12771
93928,Tomoyuki,Axelband,Staff,1995-09-24,97546,15582,2012
97081,Nimmagadda,Covnot,Staff,1995-09-24,54550,16137,2012
469447,Anneli,Zirintsis,Senior Staff,1995-09-24,65983,49101,12771
104352,Xiaoheng,Samarati,Senior Staff,1995-09-24,59241,17469,12771
413134,Sachem,Denos,Senior Engineer,1995-09-24,41670,39063,13538
283948,Mats,Vanwelkenhuysen,Senior Staff,1995-09-24,77118,33677,12771
441240,Shounak,Nicolson,Engineer,1995-09-24,40000,44029,2696
233388,Aluzio,Wendorf,Senior Staff,1995-09-24,50032,24596,12771
476423,Kristof,Iisaka,Senior Engineer,1995-09-23,40000,50416,13538
24925,Gennady,Thebaut,Senior Engineer,1995-09-23,60601,2743,13538
402759,Ghassan,Capobianchi,Senior Staff,1995-09-23,51676,37166,12771
284603,Zijian,Besselaar,Senior Staff,1995-09-23,40000,33822,12771
63987,Jingling,Hockney,Senior Engineer,1995-09-23,40000,9978,13538
234515,Chriss,Eastman,Senior Staff,1995-09-23,42909,24843,12771
253174,Hidekazu,Henders,Senior Staff,1995-09-23,74129,28083,12771
105541,Otmar,Gils,Technique Leader,1995-09-23,40000,17689,1589
100516,Seongbae,Staudhammer,Senior Engineer,1995-09-22,40000,16776,13538
233314,Karoline,Luby,Senior Engineer,1995-09-22,40000,24584,13538
38774,Urs,Chelton,Senior Staff,1995-09-22,72511,5313,12771
445928,Abdulah,Ermel,Senior Engineer,1995-09-22,48690,44850,13538
103595,Zhensheng,Hutton,Senior Staff,1995-09-22,68103,17327,12771
68321,Aris,Harbusch,Senior Engineer,1995-09-22,40000,10761,13538
104779,Sergi,Hartvigsen,Senior Engineer,1995-09-22,71875,17548,13538
92972,Marjo,Ramamoorthy,Senior Engineer,1995-09-22,41684,15390,13538
61460,Sanjoy,Rodham,Senior Staff,1995-09-21,55015,9539,12771
96902,Khalil,Ozeki,Senior Staff,1995-09-21,49927,16112,12771
431289,Teunis,Zongker,Senior Engineer,1995-09-21,40000,42252,13538
42341,Haldun,Cangellaris,Senior Engineer,1995-09-21,55897,5960,13538
273304,Conrado,Melichar,Engineer,1995-09-21,40000,31768,2696
294411,Alper,Erni,Senior Staff,1995-09-21,57287,35597,12771
40764,Shuky,Senzako,Senior Staff,1995-09-21,69996,5683,12771
72683,Tristan,Frolund,Senior Engineer,1995-09-21,40000,11515,13538
106198,Ayakannu,Uhrig,Senior Staff,1995-09-21,58620,17829,12771
24072,Tianruo,Piveteau,Senior Engineer,1995-09-21,42591,2579,13538
37141,Zhigen,Meriste,Senior Staff,1995-09-20,40000,5009,12771
258122,Mabhin,Mamelak,Senior Engineer,1995-09-20,40000,28961,13538
66828,Frederique,Narahara,Engineer,1995-09-20,62909,10503,2696
484183,Udi,Cronin,Staff,1995-09-20,52485,51828,2012
421775,Gretta,Baak,Staff,1995-09-19,54614,40593,2012
417705,Kousuke,Lammel,Senior Staff,1995-09-19,58043,39884,12771
444720,Junichi,Rosin,Senior Staff,1995-09-19,40000,44578,12771
490653,Patricio,Zwicker,Senior Engineer,1995-09-19,40000,53027,13538
245373,Sivanarayana,Spell,Senior Engineer,1995-09-19,44907,26714,13538
402484,George,Riexinger,Senior Engineer,1995-09-19,40739,37120,13538
206381,Horward,Peltason,Senior Staff,1995-09-19,40000,19725,12771
255598,Bernardo,Bugaenko,Engineer,1995-09-19,64344,28516,2696
244675,Aloys,Barreiro,Engineer,1995-09-18,43003,26607,2696
221709,Edwin,Parascandalo,Senior Staff,1995-09-18,65839,22478,12771
71300,Deborah,Beilner,Senior Staff,1995-09-18,51618,11251,12771
30008,Tsutomu,Kalafatis,Senior Engineer,1995-09-18,57431,3713,13538
471064,Anoosh,Perl,Senior Engineer,1995-09-18,40777,49374,13538
202417,Mohan,DuBourdieux,Senior Engineer,1995-09-18,61675,18987,13538
95992,Hirochika,Jenevein,Senior Engineer,1995-09-18,42134,15968,13538
443762,Masamitsu,Suomi,Senior Staff,1995-09-18,40000,44418,12771
431818,Chaitali,Ambroszkiewicz,Senior Staff,1995-09-18,40000,42355,12771
33106,Wonhee,Chaudhuri,Staff,1995-09-18,59899,4293,2012
491754,Kiyokazu,Rouquie,Senior Staff,1995-09-17,55858,53233,12771
35072,Kagan,Sridhar,Senior Engineer,1995-09-17,65490,4624,13538
295217,Ashish,Bierman,Engineer,1995-09-17,40000,35745,2696
42019,Mayumi,Roisin,Senior Staff,1995-09-17,40000,5906,12771
286374,Subbu,Buchter,Senior Engineer,1995-09-17,56261,34155,13538
254516,Aram,Cannata,Senior Engineer,1995-09-17,40000,28333,13538
83875,Neelam,Herber,Senior Staff,1995-09-17,43704,13705,12771
200054,Rildo,Cronan,Senior Engineer,1995-09-17,42684,18564,13538
408589,Chikako,Pietrzykowski,Senior Engineer,1995-09-17,50843,38278,13538
289847,Leen,Wissmann,Senior Staff,1995-09-17,40000,34794,12771
489692,Amabile,Farrar,Senior Engineer,1995-09-17,40000,52833,13538
405108,Kazuhisa,Rijsenbrij,Senior Staff,1995-09-17,97052,37570,12771
24156,Bangqing,Willoner,Engineer,1995-09-17,42938,2606,2696
273568,Mizuhito,Kilgore,Senior Staff,1995-09-16,70246,31808,12771
27446,Heon,Levergood,Senior Staff,1995-09-16,50327,3212,12771
404029,Yinlin,Zizka,Senior Staff,1995-09-16,71387,37370,12771
75840,Unal,Baar,Senior Staff,1995-09-16,80223,12115,12771
255247,Taisook,Seghrouchni,Senior Staff,1995-09-16,56474,28470,12771
463463,Katsuyuki,Klerer,Senior Staff,1995-09-16,74812,48048,12771
423966,Harjit,Badache,Staff,1995-09-15,62812,40990,2012
275908,Bodo,Ratnaker,Senior Engineer,1995-09-15,40000,32234,13538
454607,Elgin,Unno,Engineer,1995-09-15,40000,46380,2696
249645,Cathie,Pokrovskii,Senior Engineer,1995-09-15,40194,27457,13538
436319,Ramzi,Emmerich,Senior Engineer,1995-09-15,40959,43135,13538
287021,Dharmaraja,Schwaller,Engineer,1995-09-15,65886,34277,2696
102090,Shaleah,Zizka,Senior Staff,1995-09-15,40000,17065,12771
243804,Xianlong,Salinas,Senior Engineer,1995-09-15,64903,26460,13538
57658,Maja,Bahk,Senior Staff,1995-09-14,53071,8789,12771
416168,Radhakrishnan,Meriste,Engineer,1995-09-14,43980,39611,2696
49617,Mahmut,Domenig,Senior Staff,1995-09-14,40000,7305,12771
55756,Alair,Warwick,Senior Staff,1995-09-14,78624,8415,12771
441970,Duangkaew,Puppe,Senior Engineer,1995-09-14,48992,44141,13538
235215,Toshimori,Fetvedt,Senior Staff,1995-09-14,40000,24954,12771
55729,Carrsten,Vesna,Senior Engineer,1995-09-14,61657,8414,13538
484403,Arnould,Minakawa,Engineer,1995-09-14,40000,51875,2696
406768,Fumiko,Montresor,Senior Engineer,1995-09-14,41617,37915,13538
279077,Shounak,Dahlbom,Engineer,1995-09-13,50886,32780,2696
297730,Alassane,Zallocco,Senior Engineer,1995-09-13,40000,36238,13538
248443,Zengping,Melton,Senior Staff,1995-09-13,40729,27238,12771
468279,Marco,Auria,Senior Engineer,1995-09-13,40000,48907,13538
421549,Arvin,Remmers,Engineer,1995-09-13,68622,40569,2696
218408,Alair,McClurg,Senior Engineer,1995-09-13,64391,21826,13538
483834,Tse,Oppitz,Engineer,1995-09-13,48941,51769,2696
234417,Arunas,Kusakari,Senior Engineer,1995-09-13,52178,24826,13538
418542,Mong,Manderick,Senior Engineer,1995-09-13,69548,40008,13538
291817,Adin,Rosca,Technique Leader,1995-09-13,40000,35155,1589
489860,Paloma,Verhoeff,Senior Staff,1995-09-13,71443,52853,12771
422049,Vesna,Oberman,Senior Staff,1995-09-12,67008,40650,12771
260128,Willard,Yoshimura,Senior Staff,1995-09-12,71758,29385,12771
98335,Shao,Vuskovic,Senior Engineer,1995-09-12,40000,16371,13538
